artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Olivia Rodrigo,['pop'],enough for you,2TOzTqQXNmR2zDJXihjZ2e,79,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,audio_features,2TOzTqQXNmR2zDJXihjZ2e,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,https://api.spotify.com/v1/tracks/2TOzTqQXNmR2zDJXihjZ2e,https://api.spotify.com/v1/audio-analysis/2TOzTqQXNmR2zDJXihjZ2e,202827,4
2002,['new age'],The Year,2sxHFmXA0alqQqX7lyGeys,6,0.0808,0.191,1,-15.541,0,0.0389,0.9,0.871,0.126,0.038,82.002,audio_features,2sxHFmXA0alqQqX7lyGeys,spotify:track:2sxHFmXA0alqQqX7lyGeys,https://api.spotify.com/v1/tracks/2sxHFmXA0alqQqX7lyGeys,https://api.spotify.com/v1/audio-analysis/2sxHFmXA0alqQqX7lyGeys,372640,4
Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",The Color Violet,3azJifCSqg9fRij2yKIbWz,77,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,3azJifCSqg9fRij2yKIbWz,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4
Anyasa,[],Rasiya - Mixed,5IMFLMsrhs1V0nJuZ9GpZU,28,0.59,0.566,6,-11.336,0,0.0433,0.0772,0.624,0.105,0.333,122.445,audio_features,5IMFLMsrhs1V0nJuZ9GpZU,spotify:track:5IMFLMsrhs1V0nJuZ9GpZU,https://api.spotify.com/v1/tracks/5IMFLMsrhs1V0nJuZ9GpZU,https://api.spotify.com/v1/audio-analysis/5IMFLMsrhs1V0nJuZ9GpZU,408893,4
Joyner Lucas,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Ramen & OJ,4TIqzdAssasqx3DAe6cG9J,76,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,audio_features,4TIqzdAssasqx3DAe6cG9J,spotify:track:4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J,218448,3
McBusted,['boy band'],Year 3000 - Live At The Royal Albert Hall,2Fg0a5vsBn8MUtvL96v2Ub,22,0.467,0.97,11,-3.081,1,0.143,0.0107,0.0,0.894,0.382,106.978,audio_features,2Fg0a5vsBn8MUtvL96v2Ub,spotify:track:2Fg0a5vsBn8MUtvL96v2Ub,https://api.spotify.com/v1/tracks/2Fg0a5vsBn8MUtvL96v2Ub,https://api.spotify.com/v1/audio-analysis/2Fg0a5vsBn8MUtvL96v2Ub,219976,4
Atlus,[],You're a Fucking Bitch Hope You Know That Shit,06q3sUgkq2k7uhdsi1fczX,73,0.79,0.66,1,-5.677,0,0.248,0.399,0.0,0.104,0.652,143.904,audio_features,06q3sUgkq2k7uhdsi1fczX,spotify:track:06q3sUgkq2k7uhdsi1fczX,https://api.spotify.com/v1/tracks/06q3sUgkq2k7uhdsi1fczX,https://api.spotify.com/v1/audio-analysis/06q3sUgkq2k7uhdsi1fczX,163156,4
Klaus Doldinger,"['classic soundtrack', 'german soundtrack']",Das Boot - 2021 Remastered,64bt6qmrxlfzPean113phZ,22,0.439,0.448,2,-12.414,0,0.0252,0.188,0.901,0.129,0.121,75.044,audio_features,64bt6qmrxlfzPean113phZ,spotify:track:64bt6qmrxlfzPean113phZ,https://api.spotify.com/v1/tracks/64bt6qmrxlfzPean113phZ,https://api.spotify.com/v1/audio-analysis/64bt6qmrxlfzPean113phZ,223985,4
Yeat,['pluggnb'],Sorry Bout That,4VHkjPgAis9JNfc1URn7zZ,75,0.73,0.643,6,-7.811,0,0.0984,8.47e-05,0.0,0.203,0.492,141.961,audio_features,4VHkjPgAis9JNfc1URn7zZ,spotify:track:4VHkjPgAis9JNfc1URn7zZ,https://api.spotify.com/v1/tracks/4VHkjPgAis9JNfc1URn7zZ,https://api.spotify.com/v1/audio-analysis/4VHkjPgAis9JNfc1URn7zZ,186018,4
Suffused,[],Year 2008 - Alfoa Remix,4QZwaSq2jMOg5CXBX4doeW,5,0.656,0.755,2,-8.491,1,0.0368,0.00254,0.845,0.259,0.146,127.019,audio_features,4QZwaSq2jMOg5CXBX4doeW,spotify:track:4QZwaSq2jMOg5CXBX4doeW,https://api.spotify.com/v1/tracks/4QZwaSq2jMOg5CXBX4doeW,https://api.spotify.com/v1/audio-analysis/4QZwaSq2jMOg5CXBX4doeW,529408,4
42 Dugg,"['detroit trap', 'rap', 'southern hip hop', 'trap']",4 Da Gang (with Roddy Ricch),1mAey8kEPmDM2icL56kS9d,73,0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,audio_features,1mAey8kEPmDM2icL56kS9d,spotify:track:1mAey8kEPmDM2icL56kS9d,https://api.spotify.com/v1/tracks/1mAey8kEPmDM2icL56kS9d,https://api.spotify.com/v1/audio-analysis/1mAey8kEPmDM2icL56kS9d,156368,4
Tinlicker,"['edm', 'tropical house']",Children (Mixed),2jIyY91zgWZGu0Fqhp0PSr,32,0.644,0.938,6,-7.312,1,0.0362,6.23e-05,0.785,0.0993,0.272,126.015,audio_features,2jIyY91zgWZGu0Fqhp0PSr,spotify:track:2jIyY91zgWZGu0Fqhp0PSr,https://api.spotify.com/v1/tracks/2jIyY91zgWZGu0Fqhp0PSr,https://api.spotify.com/v1/audio-analysis/2jIyY91zgWZGu0Fqhp0PSr,76213,4
Morgan Wallen,['contemporary country'],Bandaid On A Bullet Hole,1RvoRAL612adAVrPUoAMHR,72,0.543,0.48,2,-6.745,1,0.0301,0.794,0.0,0.119,0.391,154.78,audio_features,1RvoRAL612adAVrPUoAMHR,spotify:track:1RvoRAL612adAVrPUoAMHR,https://api.spotify.com/v1/tracks/1RvoRAL612adAVrPUoAMHR,https://api.spotify.com/v1/audio-analysis/1RvoRAL612adAVrPUoAMHR,234333,3
Suffused,[],Year 2008 - Simon Firth Remix,72KWvWpo4gp2CJ3Z4elkHd,5,0.605,0.461,0,-13.29,1,0.0447,0.00297,0.87,0.107,0.493,124.002,audio_features,72KWvWpo4gp2CJ3Z4elkHd,spotify:track:72KWvWpo4gp2CJ3Z4elkHd,https://api.spotify.com/v1/tracks/72KWvWpo4gp2CJ3Z4elkHd,https://api.spotify.com/v1/audio-analysis/72KWvWpo4gp2CJ3Z4elkHd,532258,4
Baby Keem,"['hip hop', 'rap']",trademark usa,15hJmqqEtASVXl6sM7i4UF,74,0.615,0.6,10,-5.62,1,0.27,0.107,1.61e-06,0.283,0.0661,130.027,audio_features,15hJmqqEtASVXl6sM7i4UF,spotify:track:15hJmqqEtASVXl6sM7i4UF,https://api.spotify.com/v1/tracks/15hJmqqEtASVXl6sM7i4UF,https://api.spotify.com/v1/audio-analysis/15hJmqqEtASVXl6sM7i4UF,270671,4
Free-Out,[],Free-Out 2021 Cypher,7rb39RKdsa91QhrokuBzrA,24,0.798,0.83,0,-3.638,1,0.211,0.189,8.87e-06,0.132,0.562,162.051,audio_features,7rb39RKdsa91QhrokuBzrA,spotify:track:7rb39RKdsa91QhrokuBzrA,https://api.spotify.com/v1/tracks/7rb39RKdsa91QhrokuBzrA,https://api.spotify.com/v1/audio-analysis/7rb39RKdsa91QhrokuBzrA,512593,4
YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",Nevada,2cEnKRR4dYBB2VA1mjlb1z,73,0.777,0.59,0,-8.741,0,0.286,0.397,0.0,0.169,0.238,147.978,audio_features,2cEnKRR4dYBB2VA1mjlb1z,spotify:track:2cEnKRR4dYBB2VA1mjlb1z,https://api.spotify.com/v1/tracks/2cEnKRR4dYBB2VA1mjlb1z,https://api.spotify.com/v1/audio-analysis/2cEnKRR4dYBB2VA1mjlb1z,155738,4
Gijensu,['techno rave'],Year 5050,4tzuR2EkgMu9qgpJnKHsnL,20,0.473,0.942,11,-10.326,0,0.0558,0.0018,0.515,0.0853,0.0396,145.013,audio_features,4tzuR2EkgMu9qgpJnKHsnL,spotify:track:4tzuR2EkgMu9qgpJnKHsnL,https://api.spotify.com/v1/tracks/4tzuR2EkgMu9qgpJnKHsnL,https://api.spotify.com/v1/audio-analysis/4tzuR2EkgMu9qgpJnKHsnL,422069,4
Ivan Cornejo,"['corridos tumbados', 'nueva musica mexicana']",Está Dañada,6G2xXQRSZlEzYsUEb3uvuR,76,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892,audio_features,6G2xXQRSZlEzYsUEb3uvuR,spotify:track:6G2xXQRSZlEzYsUEb3uvuR,https://api.spotify.com/v1/tracks/6G2xXQRSZlEzYsUEb3uvuR,https://api.spotify.com/v1/audio-analysis/6G2xXQRSZlEzYsUEb3uvuR,214149,3
Cosmic Gate,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Nothing To Hide (Mixed),6bMQcLhzqjLoWAKEeGSwF7,32,0.526,0.875,0,-7.576,1,0.0685,0.0002,0.942,0.161,0.136,124.036,audio_features,6bMQcLhzqjLoWAKEeGSwF7,spotify:track:6bMQcLhzqjLoWAKEeGSwF7,https://api.spotify.com/v1/tracks/6bMQcLhzqjLoWAKEeGSwF7,https://api.spotify.com/v1/audio-analysis/6bMQcLhzqjLoWAKEeGSwF7,59800,4
Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap']",Headshot (feat. Polo G & Fivio Foreign),4eNOLmx8r2IJAVKvBBL1jv,76,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,audio_features,4eNOLmx8r2IJAVKvBBL1jv,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/tracks/4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/audio-analysis/4eNOLmx8r2IJAVKvBBL1jv,144349,4
NIVIRO,['gaming edm'],The Year 2049,6EP4cLDyqykrpyp4rLZcOs,21,0.53,0.826,11,-9.287,0,0.0601,0.0156,0.0498,0.133,0.0552,127.995,audio_features,6EP4cLDyqykrpyp4rLZcOs,spotify:track:6EP4cLDyqykrpyp4rLZcOs,https://api.spotify.com/v1/tracks/6EP4cLDyqykrpyp4rLZcOs,https://api.spotify.com/v1/audio-analysis/6EP4cLDyqykrpyp4rLZcOs,290500,4
Mareux,['dark synthpop'],The Perfect Girl,5RBOcBpJXaNnHCGViJmYhh,80,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,audio_features,5RBOcBpJXaNnHCGViJmYhh,spotify:track:5RBOcBpJXaNnHCGViJmYhh,https://api.spotify.com/v1/tracks/5RBOcBpJXaNnHCGViJmYhh,https://api.spotify.com/v1/audio-analysis/5RBOcBpJXaNnHCGViJmYhh,194423,4
Saliva,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",Your Disease - 2021 Version,25DAo7YTKFqdyxQftKF0Oe,17,0.367,0.941,6,-4.033,1,0.067,1.41e-05,1.34e-06,0.385,0.678,159.985,audio_features,25DAo7YTKFqdyxQftKF0Oe,spotify:track:25DAo7YTKFqdyxQftKF0Oe,https://api.spotify.com/v1/tracks/25DAo7YTKFqdyxQftKF0Oe,https://api.spotify.com/v1/audio-analysis/25DAo7YTKFqdyxQftKF0Oe,240465,4
Billie Eilish,"['art pop', 'electropop', 'pop']",Happier Than Ever - Edit,32BeYxKPrig1LefHsC0Xuo,81,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,audio_features,32BeYxKPrig1LefHsC0Xuo,spotify:track:32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/tracks/32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/audio-analysis/32BeYxKPrig1LefHsC0Xuo,151444,3
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Hold On (Mixed) - Club Mix,49bB6BilfuQycwRTt8faR3,32,0.589,0.905,8,-7.591,1,0.0324,0.00184,0.956,0.662,0.154,127.995,audio_features,49bB6BilfuQycwRTt8faR3,spotify:track:49bB6BilfuQycwRTt8faR3,https://api.spotify.com/v1/tracks/49bB6BilfuQycwRTt8faR3,https://api.spotify.com/v1/audio-analysis/49bB6BilfuQycwRTt8faR3,91173,4
Jason Aldean,"['contemporary country', 'country', 'country road']",If I Didn't Love You,1WQ40xJSvgDmD9K7ckJwux,73,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,audio_features,1WQ40xJSvgDmD9K7ckJwux,spotify:track:1WQ40xJSvgDmD9K7ckJwux,https://api.spotify.com/v1/tracks/1WQ40xJSvgDmD9K7ckJwux,https://api.spotify.com/v1/audio-analysis/1WQ40xJSvgDmD9K7ckJwux,212030,4
DVRST,[],Close Eyes,3CLSHJv5aUROAN2vfOyCOh,83,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,audio_features,3CLSHJv5aUROAN2vfOyCOh,spotify:track:3CLSHJv5aUROAN2vfOyCOh,https://api.spotify.com/v1/tracks/3CLSHJv5aUROAN2vfOyCOh,https://api.spotify.com/v1/audio-analysis/3CLSHJv5aUROAN2vfOyCOh,132346,4
Kyau & Albert,"['edm', 'german techno', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Spüren (Mixed) - Club Mix,1oUSNYyiWThc1hnN9twv6B,30,0.607,0.872,1,-7.448,1,0.0382,0.00563,0.396,0.279,0.404,127.993,audio_features,1oUSNYyiWThc1hnN9twv6B,spotify:track:1oUSNYyiWThc1hnN9twv6B,https://api.spotify.com/v1/tracks/1oUSNYyiWThc1hnN9twv6B,https://api.spotify.com/v1/audio-analysis/1oUSNYyiWThc1hnN9twv6B,90000,4
Lil Peep,"['emo rap', 'lgbtq+ hip hop']",nuts (feat. rainy bear),2SabxRgV7VMc1LRHgw0HIo,77,0.576,0.741,2,-7.404,1,0.0356,0.00831,0.0,0.111,0.143,124.091,audio_features,2SabxRgV7VMc1LRHgw0HIo,spotify:track:2SabxRgV7VMc1LRHgw0HIo,https://api.spotify.com/v1/tracks/2SabxRgV7VMc1LRHgw0HIo,https://api.spotify.com/v1/audio-analysis/2SabxRgV7VMc1LRHgw0HIo,85360,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",Motley Crew,40uMIn2zJLAQhNXghRjBed,78,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,audio_features,40uMIn2zJLAQhNXghRjBed,spotify:track:40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/audio-analysis/40uMIn2zJLAQhNXghRjBed,184213,4
Above & Beyond,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Almost Home (Mixed) - Above & Beyond Club Mix,1F1s5kY1q4HYDb3wXlRRq6,31,0.52,0.892,9,-6.727,0,0.0324,1.24e-06,0.976,0.283,0.78,128.013,audio_features,1F1s5kY1q4HYDb3wXlRRq6,spotify:track:1F1s5kY1q4HYDb3wXlRRq6,https://api.spotify.com/v1/tracks/1F1s5kY1q4HYDb3wXlRRq6,https://api.spotify.com/v1/audio-analysis/1F1s5kY1q4HYDb3wXlRRq6,44965,4
Eyedress,['noise pop'],Something About You,6RiiSy9GzSwiyDEJDiMuKe,77,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,audio_features,6RiiSy9GzSwiyDEJDiMuKe,spotify:track:6RiiSy9GzSwiyDEJDiMuKe,https://api.spotify.com/v1/tracks/6RiiSy9GzSwiyDEJDiMuKe,https://api.spotify.com/v1/audio-analysis/6RiiSy9GzSwiyDEJDiMuKe,153313,4
Gabby Barrett,"['contemporary country', 'country pop']",Pick Me Up,7xNYZeFtrB05pi9tc6lEeb,72,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,audio_features,7xNYZeFtrB05pi9tc6lEeb,spotify:track:7xNYZeFtrB05pi9tc6lEeb,https://api.spotify.com/v1/tracks/7xNYZeFtrB05pi9tc6lEeb,https://api.spotify.com/v1/audio-analysis/7xNYZeFtrB05pi9tc6lEeb,169440,4
Scorz,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Poison (Mixed) - Club Mix,6iLbE3BU0lwb8oUtzxpHY3,31,0.607,0.85,1,-7.874,1,0.0579,0.00026,0.0255,0.513,0.506,126.058,audio_features,6iLbE3BU0lwb8oUtzxpHY3,spotify:track:6iLbE3BU0lwb8oUtzxpHY3,https://api.spotify.com/v1/tracks/6iLbE3BU0lwb8oUtzxpHY3,https://api.spotify.com/v1/audio-analysis/6iLbE3BU0lwb8oUtzxpHY3,60160,4
Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,76,0.423,0.667,6,-7.012,0,0.326,0.758,0.0,0.246,0.496,86.743,audio_features,2HSmyk2qMN8WQjuGhaQgCk,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,https://api.spotify.com/v1/tracks/2HSmyk2qMN8WQjuGhaQgCk,https://api.spotify.com/v1/audio-analysis/2HSmyk2qMN8WQjuGhaQgCk,336511,4
Niko Moon,['contemporary country'],GOOD TIME,2S8UMuLJ0z8agFgFGJ6Ztt,72,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,audio_features,2S8UMuLJ0z8agFgFGJ6Ztt,spotify:track:2S8UMuLJ0z8agFgFGJ6Ztt,https://api.spotify.com/v1/tracks/2S8UMuLJ0z8agFgFGJ6Ztt,https://api.spotify.com/v1/audio-analysis/2S8UMuLJ0z8agFgFGJ6Ztt,214720,4
015B,"['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']",Elena Coda (feat. Elaine),390HyWK0nZQ7CXMarMh6Xy,26,0.574,0.713,2,-4.773,0,0.0455,0.122,1.8e-05,0.103,0.403,155.847,audio_features,390HyWK0nZQ7CXMarMh6Xy,spotify:track:390HyWK0nZQ7CXMarMh6Xy,https://api.spotify.com/v1/tracks/390HyWK0nZQ7CXMarMh6Xy,https://api.spotify.com/v1/audio-analysis/390HyWK0nZQ7CXMarMh6Xy,263187,4
Trippie Redd,"['melodic rap', 'rap', 'trap']",Rich MF (feat. Polo G & Lil Durk),6cUHiQEECDl5m3WFGQ1GCR,74,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,audio_features,6cUHiQEECDl5m3WFGQ1GCR,spotify:track:6cUHiQEECDl5m3WFGQ1GCR,https://api.spotify.com/v1/tracks/6cUHiQEECDl5m3WFGQ1GCR,https://api.spotify.com/v1/audio-analysis/6cUHiQEECDl5m3WFGQ1GCR,247714,4
Kanye West,"['chicago rap', 'rap']",Moon,7CC6UbCs4iGsePSzFxYxNn,76,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,audio_features,7CC6UbCs4iGsePSzFxYxNn,spotify:track:7CC6UbCs4iGsePSzFxYxNn,https://api.spotify.com/v1/tracks/7CC6UbCs4iGsePSzFxYxNn,https://api.spotify.com/v1/audio-analysis/7CC6UbCs4iGsePSzFxYxNn,156091,4
KhoMha,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Oblique (ASOT 1047) [Tune Of The Week],0wS6mm5WOIgkgqqhgyPzDf,33,0.619,0.91,5,-7.699,0,0.0434,0.000641,0.848,0.453,0.258,127.944,audio_features,0wS6mm5WOIgkgqqhgyPzDf,spotify:track:0wS6mm5WOIgkgqqhgyPzDf,https://api.spotify.com/v1/tracks/0wS6mm5WOIgkgqqhgyPzDf,https://api.spotify.com/v1/audio-analysis/0wS6mm5WOIgkgqqhgyPzDf,149563,3
Morgan Wallen,['contemporary country'],This Bar,075qcpR3BnxD5CWUIx1HTr,72,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,audio_features,075qcpR3BnxD5CWUIx1HTr,spotify:track:075qcpR3BnxD5CWUIx1HTr,https://api.spotify.com/v1/tracks/075qcpR3BnxD5CWUIx1HTr,https://api.spotify.com/v1/audio-analysis/075qcpR3BnxD5CWUIx1HTr,185280,4
Nardo Wick,"['florida rap', 'rap', 'trap']",Me or Sum (feat. Future & Lil Baby),2HHLfzE7PkljuqyYU4vwmh,73,0.534,0.573,1,-6.757,1,0.414,0.00926,0.0,0.136,0.373,160.333,audio_features,2HHLfzE7PkljuqyYU4vwmh,spotify:track:2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh,225533,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Jonson's Play (Mixed),368O0lgEuKfKpuAV5IkKpw,31,0.525,0.913,0,-7.008,1,0.0347,0.00341,0.0244,0.527,0.701,128.013,audio_features,368O0lgEuKfKpuAV5IkKpw,spotify:track:368O0lgEuKfKpuAV5IkKpw,https://api.spotify.com/v1/tracks/368O0lgEuKfKpuAV5IkKpw,https://api.spotify.com/v1/audio-analysis/368O0lgEuKfKpuAV5IkKpw,44996,4
Baby Keem,"['hip hop', 'rap']",lost souls (with Brent Faiyaz),02rdXe0KhMe8p6ZHzYtuw0,76,0.649,0.347,1,-7.67,0,0.404,0.485,3.24e-05,0.154,0.176,169.994,audio_features,02rdXe0KhMe8p6ZHzYtuw0,spotify:track:02rdXe0KhMe8p6ZHzYtuw0,https://api.spotify.com/v1/tracks/02rdXe0KhMe8p6ZHzYtuw0,https://api.spotify.com/v1/audio-analysis/02rdXe0KhMe8p6ZHzYtuw0,269728,4
Jonas Brothers,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Year 3000,5wKpJopr7pyHCA3i4iCCkq,15,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,audio_features,5wKpJopr7pyHCA3i4iCCkq,spotify:track:5wKpJopr7pyHCA3i4iCCkq,https://api.spotify.com/v1/tracks/5wKpJopr7pyHCA3i4iCCkq,https://api.spotify.com/v1/audio-analysis/5wKpJopr7pyHCA3i4iCCkq,201960,4
Summer Walker,"['pop', 'r&b']",No Love (with SZA),08SB2OtZkaliju77WYEKxk,76,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876,audio_features,08SB2OtZkaliju77WYEKxk,spotify:track:08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/tracks/08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/audio-analysis/08SB2OtZkaliju77WYEKxk,231498,4
York,"['german techno', 'german trance', 'progressive house', 'trance', 'uplifting trance']",On The Beach (Mixed) - Kryder Remix,0HNtEZmbur1t0geqk4IvNP,31,0.603,0.946,1,-7.143,1,0.0465,0.00446,0.9,0.447,0.578,125.964,audio_features,0HNtEZmbur1t0geqk4IvNP,spotify:track:0HNtEZmbur1t0geqk4IvNP,https://api.spotify.com/v1/tracks/0HNtEZmbur1t0geqk4IvNP,https://api.spotify.com/v1/audio-analysis/0HNtEZmbur1t0geqk4IvNP,46520,4
Rauw Alejandro,"['puerto rican pop', 'trap latino']",Desesperados,6ZOcbKub95XSDESsKKuH41,86,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6ZOcbKub95XSDESsKKuH41,spotify:track:6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/audio-analysis/6ZOcbKub95XSDESsKKuH41,224997,4
YDKM,[],2021,2110CnrEezpogdEdbcgxL4,1,0.438,0.888,8,-4.905,0,0.167,0.0661,0.0,0.275,0.163,186.64,audio_features,2110CnrEezpogdEdbcgxL4,spotify:track:2110CnrEezpogdEdbcgxL4,https://api.spotify.com/v1/tracks/2110CnrEezpogdEdbcgxL4,https://api.spotify.com/v1/audio-analysis/2110CnrEezpogdEdbcgxL4,121303,4
Yeat,['pluggnb'],Gët Busy,20O48JTG6O46tPAuZbliRA,74,0.66,0.58,10,-9.921,0,0.0393,0.0372,0.0,0.116,0.115,139.902,audio_features,20O48JTG6O46tPAuZbliRA,spotify:track:20O48JTG6O46tPAuZbliRA,https://api.spotify.com/v1/tracks/20O48JTG6O46tPAuZbliRA,https://api.spotify.com/v1/audio-analysis/20O48JTG6O46tPAuZbliRA,157780,4
Luke Bond,"['deep uplifting trance', 'pop dance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",Last Goodbye (Mixed),4G9gRkjRmkU2xVgz7FtSny,31,0.448,0.997,4,-8.372,1,0.0653,0.000156,0.569,0.449,0.522,138.034,audio_features,4G9gRkjRmkU2xVgz7FtSny,spotify:track:4G9gRkjRmkU2xVgz7FtSny,https://api.spotify.com/v1/tracks/4G9gRkjRmkU2xVgz7FtSny,https://api.spotify.com/v1/audio-analysis/4G9gRkjRmkU2xVgz7FtSny,55653,4
Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2,77,0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,audio_features,1PDP7mLiAMwhfmgIwzhOm2,spotify:track:1PDP7mLiAMwhfmgIwzhOm2,https://api.spotify.com/v1/tracks/1PDP7mLiAMwhfmgIwzhOm2,https://api.spotify.com/v1/audio-analysis/1PDP7mLiAMwhfmgIwzhOm2,133763,4
Dario Polvara,[],Year 2035 - Muppet,4sBtCMtkz19MZyveBE9RD0,2,0.414,0.943,5,-3.546,1,0.108,0.00512,0.00106,0.216,0.18,150.007,audio_features,4sBtCMtkz19MZyveBE9RD0,spotify:track:4sBtCMtkz19MZyveBE9RD0,https://api.spotify.com/v1/tracks/4sBtCMtkz19MZyveBE9RD0,https://api.spotify.com/v1/audio-analysis/4sBtCMtkz19MZyveBE9RD0,272464,4
Grupo Firme,"['musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']",Ya Supérame (En Vivo),6HIIuuUIEzH1meVdGbMXyf,79,0.436,0.4,0,-6.521,1,0.11,0.463,0.0,0.76,0.568,75.576,audio_features,6HIIuuUIEzH1meVdGbMXyf,spotify:track:6HIIuuUIEzH1meVdGbMXyf,https://api.spotify.com/v1/tracks/6HIIuuUIEzH1meVdGbMXyf,https://api.spotify.com/v1/audio-analysis/6HIIuuUIEzH1meVdGbMXyf,189050,3
AVIRA,['progressive house'],Ocean (Mixed),5LR1lsoTR1rKX1C1mvYlPL,31,0.515,0.933,0,-8.175,1,0.0455,0.000611,6.29e-06,0.751,0.592,127.974,audio_features,5LR1lsoTR1rKX1C1mvYlPL,spotify:track:5LR1lsoTR1rKX1C1mvYlPL,https://api.spotify.com/v1/tracks/5LR1lsoTR1rKX1C1mvYlPL,https://api.spotify.com/v1/audio-analysis/5LR1lsoTR1rKX1C1mvYlPL,45002,4
