artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Michael Mk.,[],Stolen Dance - Dance Remix,2Qu51uWqanZZu7s9LkoBx0,22,0.668,0.61,11,-9.812,1,0.0391,0.0303,0.00017,0.364,0.162,124.001,audio_features,2Qu51uWqanZZu7s9LkoBx0,spotify:track:2Qu51uWqanZZu7s9LkoBx0,https://api.spotify.com/v1/tracks/2Qu51uWqanZZu7s9LkoBx0,https://api.spotify.com/v1/audio-analysis/2Qu51uWqanZZu7s9LkoBx0,249776,4
Iggy Azalea,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop', 'viral rap']",Fancy,3oiMJQAWVaxSubJ7b2VUtX,69,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,audio_features,3oiMJQAWVaxSubJ7b2VUtX,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,199938,4
Tori Amos,"['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",Silent All These Years - Live From Spotify NYC,2bsusPigHUltWblEvbfa2Y,14,0.522,0.419,4,-12.088,1,0.287,0.91,1.31e-06,0.702,0.498,121.308,audio_features,2bsusPigHUltWblEvbfa2Y,spotify:track:2bsusPigHUltWblEvbfa2Y,https://api.spotify.com/v1/tracks/2bsusPigHUltWblEvbfa2Y,https://api.spotify.com/v1/audio-analysis/2bsusPigHUltWblEvbfa2Y,306024,4
The Vamps,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",Somebody To You,2BWWsCwuHAZFE1scLyP6Qe,68,0.559,0.849,3,-4.676,1,0.0454,0.0854,0.0,0.328,0.759,86.978,audio_features,2BWWsCwuHAZFE1scLyP6Qe,spotify:track:2BWWsCwuHAZFE1scLyP6Qe,https://api.spotify.com/v1/tracks/2BWWsCwuHAZFE1scLyP6Qe,https://api.spotify.com/v1/audio-analysis/2BWWsCwuHAZFE1scLyP6Qe,182827,4
Lets Be Friends,[],FTW,5tU9efUqnNw6lmLEvF2ESO,14,0.581,0.963,2,-2.072,1,0.123,0.00208,0.000494,0.367,0.27,129.972,audio_features,5tU9efUqnNw6lmLEvF2ESO,spotify:track:5tU9efUqnNw6lmLEvF2ESO,https://api.spotify.com/v1/tracks/5tU9efUqnNw6lmLEvF2ESO,https://api.spotify.com/v1/audio-analysis/5tU9efUqnNw6lmLEvF2ESO,257467,4
Glass Animals,"['gauze pop', 'indietronica', 'shiver pop']",Gooey,1gk3FhAV07q9Jg77UxnVjX,71,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,audio_features,1gk3FhAV07q9Jg77UxnVjX,spotify:track:1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/tracks/1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/audio-analysis/1gk3FhAV07q9Jg77UxnVjX,289307,4
Charts Hits 2014,[],Riptide,4Lf3eawIKdWUaFOGkhLmh6,12,0.675,0.752,1,-6.598,1,0.0708,0.542,1.19e-06,0.104,0.303,97.981,audio_features,4Lf3eawIKdWUaFOGkhLmh6,spotify:track:4Lf3eawIKdWUaFOGkhLmh6,https://api.spotify.com/v1/tracks/4Lf3eawIKdWUaFOGkhLmh6,https://api.spotify.com/v1/audio-analysis/4Lf3eawIKdWUaFOGkhLmh6,211171,4
ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Man Of The Year,5SsR3wtCOafDmZgvIdRhSm,71,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,audio_features,5SsR3wtCOafDmZgvIdRhSm,spotify:track:5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,216013,4
William Elliott Whitmore,"['iowa indie', 'new americana']",The Chariot,4Dj9RWs9HOEIhQf9cgoopg,13,0.554,0.499,2,-7.292,1,0.0296,0.607,0.0137,0.0991,0.422,129.751,audio_features,4Dj9RWs9HOEIhQf9cgoopg,spotify:track:4Dj9RWs9HOEIhQf9cgoopg,https://api.spotify.com/v1/tracks/4Dj9RWs9HOEIhQf9cgoopg,https://api.spotify.com/v1/audio-analysis/4Dj9RWs9HOEIhQf9cgoopg,200440,3
Romeo Santos,"['bachata', 'latin']",Eres Mía,6I86RF3odBlcuZA9Vfjzeq,75,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,audio_features,6I86RF3odBlcuZA9Vfjzeq,spotify:track:6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/tracks/6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/audio-analysis/6I86RF3odBlcuZA9Vfjzeq,250640,4
Xbozeli,[],Year,4TXaFkZTUSkLZOYsrqSBGy,7,0.774,0.377,0,-16.918,0,0.0615,0.269,0.831,0.0963,0.842,76.991,audio_features,4TXaFkZTUSkLZOYsrqSBGy,spotify:track:4TXaFkZTUSkLZOYsrqSBGy,https://api.spotify.com/v1/tracks/4TXaFkZTUSkLZOYsrqSBGy,https://api.spotify.com/v1/audio-analysis/4TXaFkZTUSkLZOYsrqSBGy,65065,1
Hozier,"['irish singer-songwriter', 'pop']",Someone New,2DNXgvkyv35vTWvdgjs7qn,69,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,audio_features,2DNXgvkyv35vTWvdgjs7qn,spotify:track:2DNXgvkyv35vTWvdgjs7qn,https://api.spotify.com/v1/tracks/2DNXgvkyv35vTWvdgjs7qn,https://api.spotify.com/v1/audio-analysis/2DNXgvkyv35vTWvdgjs7qn,222813,4
The Texas Tenors,['operatic pop'],Danny Boy (Live 2014),3auQJApY5r3GZoTzDno6ZZ,9,0.286,0.0856,3,-18.075,1,0.0341,0.953,0.0,0.109,0.179,78.618,audio_features,3auQJApY5r3GZoTzDno6ZZ,spotify:track:3auQJApY5r3GZoTzDno6ZZ,https://api.spotify.com/v1/tracks/3auQJApY5r3GZoTzDno6ZZ,https://api.spotify.com/v1/audio-analysis/3auQJApY5r3GZoTzDno6ZZ,107248,3
Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",Sober,5NhlpQ6BOIz3S5welptk1W,70,0.707,0.562,0,-7.621,1,0.0305,0.124,1.58e-05,0.561,0.418,98.094,audio_features,5NhlpQ6BOIz3S5welptk1W,spotify:track:5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/audio-analysis/5NhlpQ6BOIz3S5welptk1W,252026,4
Who Is John Smith,[],Summer of 2014,0VUNUqv8QqfLd4t9Y6Na77,6,0.61,0.434,4,-18.189,1,0.0428,0.95,0.88,0.111,0.569,137.901,audio_features,0VUNUqv8QqfLd4t9Y6Na77,spotify:track:0VUNUqv8QqfLd4t9Y6Na77,https://api.spotify.com/v1/tracks/0VUNUqv8QqfLd4t9Y6Na77,https://api.spotify.com/v1/audio-analysis/0VUNUqv8QqfLd4t9Y6Na77,161915,4
J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",Apparently,5O59s7bCgTFsXDXlWecyQ1,70,0.802,0.544,5,-9.212,1,0.0686,0.605,0.0,0.102,0.57,133.992,audio_features,5O59s7bCgTFsXDXlWecyQ1,spotify:track:5O59s7bCgTFsXDXlWecyQ1,https://api.spotify.com/v1/tracks/5O59s7bCgTFsXDXlWecyQ1,https://api.spotify.com/v1/audio-analysis/5O59s7bCgTFsXDXlWecyQ1,292865,4
William Elliott Whitmore,"['iowa indie', 'new americana']",Does Me No Good,5S6U4yTjap6e9Fx9C9b9uF,12,0.632,0.342,9,-8.103,1,0.0302,0.836,0.0,0.0627,0.468,139.887,audio_features,5S6U4yTjap6e9Fx9C9b9uF,spotify:track:5S6U4yTjap6e9Fx9C9b9uF,https://api.spotify.com/v1/tracks/5S6U4yTjap6e9Fx9C9b9uF,https://api.spotify.com/v1/audio-analysis/5S6U4yTjap6e9Fx9C9b9uF,296880,4
Little Big Town,"['contemporary country', 'country', 'country dawn', 'country road']",Girl Crush,11qh54D0PKkBwelpDxxiEU,69,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,audio_features,11qh54D0PKkBwelpDxxiEU,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,193320,3
Benjamin Young,[],2014,1XoUEgsUT0KHpaFi5w6NyL,1,0.377,0.628,7,-7.911,1,0.0557,0.0187,0.00668,0.144,0.186,159.899,audio_features,1XoUEgsUT0KHpaFi5w6NyL,spotify:track:1XoUEgsUT0KHpaFi5w6NyL,https://api.spotify.com/v1/tracks/1XoUEgsUT0KHpaFi5w6NyL,https://api.spotify.com/v1/audio-analysis/1XoUEgsUT0KHpaFi5w6NyL,172314,4
One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",18,3JjnGLK8IxkNLvo8Lb3KOM,77,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,audio_features,3JjnGLK8IxkNLvo8Lb3KOM,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/audio-analysis/3JjnGLK8IxkNLvo8Lb3KOM,248360,4
William Elliott Whitmore,"['iowa indie', 'new americana']",Red Buds,6FtYGCqgjQHSKdKz8CXdUZ,13,0.563,0.517,0,-6.888,1,0.0312,0.599,0.00214,0.144,0.226,122.991,audio_features,6FtYGCqgjQHSKdKz8CXdUZ,spotify:track:6FtYGCqgjQHSKdKz8CXdUZ,https://api.spotify.com/v1/tracks/6FtYGCqgjQHSKdKz8CXdUZ,https://api.spotify.com/v1/audio-analysis/6FtYGCqgjQHSKdKz8CXdUZ,227707,4
Tove Lo,"['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'uk pop']",Talking Body,2tpfxAXiI52znho4WE3XFA,68,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,2tpfxAXiI52znho4WE3XFA,spotify:track:2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,238427,4
Tiuz Soprvno,[],2014,2QojOc7wuUPZroesTBJLM9,0,0.842,0.619,6,-6.163,0,0.24,0.0039,0.000572,0.0472,0.597,100.496,audio_features,2QojOc7wuUPZroesTBJLM9,spotify:track:2QojOc7wuUPZroesTBJLM9,https://api.spotify.com/v1/tracks/2QojOc7wuUPZroesTBJLM9,https://api.spotify.com/v1/audio-analysis/2QojOc7wuUPZroesTBJLM9,116584,4
Ariana Grande,"['dance pop', 'pop']",Problem,7vS3Y0IKjde7Xg85LWIEdP,74,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,audio_features,7vS3Y0IKjde7Xg85LWIEdP,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,193920,4
Mcboy,['workout product'],Turn Down for What - Remix,1dsoHfmidcuZeOtKsDAKbU,19,0.798,0.725,4,-6.848,1,0.0454,0.0093,0.0584,0.282,0.157,100.023,audio_features,1dsoHfmidcuZeOtKsDAKbU,spotify:track:1dsoHfmidcuZeOtKsDAKbU,https://api.spotify.com/v1/tracks/1dsoHfmidcuZeOtKsDAKbU,https://api.spotify.com/v1/audio-analysis/1dsoHfmidcuZeOtKsDAKbU,213707,4
Frankie Ballard,"['contemporary country', 'country', 'country road', 'modern country rock']",Sunshine & Whiskey,6aNwDe5YH5YUPlpHkku52w,68,0.67,0.737,9,-6.794,1,0.0434,0.223,0.0,0.325,0.754,92.983,audio_features,6aNwDe5YH5YUPlpHkku52w,spotify:track:6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/tracks/6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/audio-analysis/6aNwDe5YH5YUPlpHkku52w,182400,4
eliasadvance,[],2014,4O8eTqjCK0suSON35BFX5S,1,0.732,0.391,8,-11.796,1,0.413,0.538,0.000635,0.118,0.769,75.044,audio_features,4O8eTqjCK0suSON35BFX5S,spotify:track:4O8eTqjCK0suSON35BFX5S,https://api.spotify.com/v1/tracks/4O8eTqjCK0suSON35BFX5S,https://api.spotify.com/v1/audio-analysis/4O8eTqjCK0suSON35BFX5S,54413,4
Bryce Vine,"['electropop', 'pop', 'pop rap']",Sour Patch Kids,5DJNyvuMmZfsfvdTpMMmUq,68,0.523,0.783,9,-5.084,1,0.0545,0.0144,1.71e-05,0.219,0.581,76.588,audio_features,5DJNyvuMmZfsfvdTpMMmUq,spotify:track:5DJNyvuMmZfsfvdTpMMmUq,https://api.spotify.com/v1/tracks/5DJNyvuMmZfsfvdTpMMmUq,https://api.spotify.com/v1/audio-analysis/5DJNyvuMmZfsfvdTpMMmUq,252547,4
William Elliott Whitmore,"['iowa indie', 'new americana']",Sorest of Eyes,0cngLS2QLdzGYxU4RvOFEf,12,0.734,0.304,2,-8.689,1,0.0298,0.919,0.0,0.0801,0.54,106.145,audio_features,0cngLS2QLdzGYxU4RvOFEf,spotify:track:0cngLS2QLdzGYxU4RvOFEf,https://api.spotify.com/v1/tracks/0cngLS2QLdzGYxU4RvOFEf,https://api.spotify.com/v1/audio-analysis/0cngLS2QLdzGYxU4RvOFEf,211107,3
Taylor Swift,['pop'],New Romantics,6rZVy6FIG7lSJQMFXHo12z,67,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,audio_features,6rZVy6FIG7lSJQMFXHo12z,spotify:track:6rZVy6FIG7lSJQMFXHo12z,https://api.spotify.com/v1/tracks/6rZVy6FIG7lSJQMFXHo12z,https://api.spotify.com/v1/audio-analysis/6rZVy6FIG7lSJQMFXHo12z,230467,4
DJ Remix Factory,['workout product'],Dark Horse (Remix),7gfgdLVu6TOwAlCwhTX5Zn,7,0.697,0.701,8,-5.835,1,0.0415,0.00144,0.0153,0.112,0.441,131.982,audio_features,7gfgdLVu6TOwAlCwhTX5Zn,spotify:track:7gfgdLVu6TOwAlCwhTX5Zn,https://api.spotify.com/v1/tracks/7gfgdLVu6TOwAlCwhTX5Zn,https://api.spotify.com/v1/audio-analysis/7gfgdLVu6TOwAlCwhTX5Zn,278240,4
Eminem,"['detroit hip hop', 'hip hop', 'rap']",Lose Yourself,77Ft1RJngppZlq59B6uP0z,69,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,audio_features,77Ft1RJngppZlq59B6uP0z,spotify:track:77Ft1RJngppZlq59B6uP0z,https://api.spotify.com/v1/tracks/77Ft1RJngppZlq59B6uP0z,https://api.spotify.com/v1/audio-analysis/77Ft1RJngppZlq59B6uP0z,320627,4
Code Black,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",Tonight Will Never Die - Audiotricz Remix Edit,1Ap50DODvqAkD3Xt4Dc9pg,27,0.547,0.826,9,-3.288,0,0.0414,0.0258,6.27e-06,0.0889,0.227,150.039,audio_features,1Ap50DODvqAkD3Xt4Dc9pg,spotify:track:1Ap50DODvqAkD3Xt4Dc9pg,https://api.spotify.com/v1/tracks/1Ap50DODvqAkD3Xt4Dc9pg,https://api.spotify.com/v1/audio-analysis/1Ap50DODvqAkD3Xt4Dc9pg,198400,4
Eric Paslay,"['contemporary country', 'country pop', 'country road', 'modern country rock']",Friday Night,66rVt7PbwyKlu6CK6rxyAi,68,0.657,0.841,9,-4.188,1,0.0452,0.16,0.0,0.177,0.722,120.009,audio_features,66rVt7PbwyKlu6CK6rxyAi,spotify:track:66rVt7PbwyKlu6CK6rxyAi,https://api.spotify.com/v1/tracks/66rVt7PbwyKlu6CK6rxyAi,https://api.spotify.com/v1/audio-analysis/66rVt7PbwyKlu6CK6rxyAi,167213,4
Charts Hits 2014,[],The Man,4Rt0kMJx8R1ErcK3ZGVZro,4,0.56,0.849,11,-5.073,0,0.0486,0.0134,0.0,0.0828,0.595,171.932,audio_features,4Rt0kMJx8R1ErcK3ZGVZro,spotify:track:4Rt0kMJx8R1ErcK3ZGVZro,https://api.spotify.com/v1/tracks/4Rt0kMJx8R1ErcK3ZGVZro,https://api.spotify.com/v1/audio-analysis/4Rt0kMJx8R1ErcK3ZGVZro,257914,4
Lana Del Rey,"['art pop', 'pop']",West Coast,5Y6nVaayzitvsD5F7nr3DV,76,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,audio_features,5Y6nVaayzitvsD5F7nr3DV,spotify:track:5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/tracks/5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/audio-analysis/5Y6nVaayzitvsD5F7nr3DV,256760,4
The Texas Tenors,['operatic pop'],O Sole Mio (Live 2014),1rpSBzExnwUxjbx7A7Jt99,8,0.259,0.385,7,-11.789,1,0.0347,0.921,0.0,0.955,0.191,112.046,audio_features,1rpSBzExnwUxjbx7A7Jt99,spotify:track:1rpSBzExnwUxjbx7A7Jt99,https://api.spotify.com/v1/tracks/1rpSBzExnwUxjbx7A7Jt99,https://api.spotify.com/v1/audio-analysis/1rpSBzExnwUxjbx7A7Jt99,160039,5
Alex & Sierra,"['neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",Little Do You Know,1almCHdsfikRPfVB9VrEdT,76,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,audio_features,1almCHdsfikRPfVB9VrEdT,spotify:track:1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT,185200,4
Sylas Yuma,[],2014,3hTMs2MLabqRS4kKKv45sq,0,0.613,0.835,11,-6.227,1,0.413,0.445,0.0,0.117,0.764,160.104,audio_features,3hTMs2MLabqRS4kKKv45sq,spotify:track:3hTMs2MLabqRS4kKKv45sq,https://api.spotify.com/v1/tracks/3hTMs2MLabqRS4kKKv45sq,https://api.spotify.com/v1/audio-analysis/3hTMs2MLabqRS4kKKv45sq,156944,4
Plan B,"['latin', 'reggaeton', 'trap latino']",Candy,2ctjDCCg1wHoQSjIJ8p6U4,72,0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,audio_features,2ctjDCCg1wHoQSjIJ8p6U4,spotify:track:2ctjDCCg1wHoQSjIJ8p6U4,https://api.spotify.com/v1/tracks/2ctjDCCg1wHoQSjIJ8p6U4,https://api.spotify.com/v1/audio-analysis/2ctjDCCg1wHoQSjIJ8p6U4,207627,4
William Elliott Whitmore,"['iowa indie', 'new americana']",Sometimes Our Dreams Float Like Anchors,44XqrOTmdRedoCCh662qPO,13,0.615,0.575,7,-6.141,1,0.0277,0.65,0.0,0.0643,0.701,110.124,audio_features,44XqrOTmdRedoCCh662qPO,spotify:track:44XqrOTmdRedoCCh662qPO,https://api.spotify.com/v1/tracks/44XqrOTmdRedoCCh662qPO,https://api.spotify.com/v1/audio-analysis/44XqrOTmdRedoCCh662qPO,298880,4
Shakira,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",Can't Remember to Forget You (feat. Rihanna),2Sh4sAOfnSHEVKFyysxzat,76,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,audio_features,2Sh4sAOfnSHEVKFyysxzat,spotify:track:2Sh4sAOfnSHEVKFyysxzat,https://api.spotify.com/v1/tracks/2Sh4sAOfnSHEVKFyysxzat,https://api.spotify.com/v1/audio-analysis/2Sh4sAOfnSHEVKFyysxzat,206867,4
Suffused,[],Year 2008 - Silinder Remix,0HP9v9unRQ4fvp9dP0zDx5,6,0.685,0.796,9,-5.732,0,0.0485,0.0003,0.819,0.25,0.173,123.011,audio_features,0HP9v9unRQ4fvp9dP0zDx5,spotify:track:0HP9v9unRQ4fvp9dP0zDx5,https://api.spotify.com/v1/tracks/0HP9v9unRQ4fvp9dP0zDx5,https://api.spotify.com/v1/audio-analysis/0HP9v9unRQ4fvp9dP0zDx5,441381,4
Romeo Santos,"['bachata', 'latin']",Propuesta Indecente,5PycBIeabfvX3n9ILG7Vrv,77,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,audio_features,5PycBIeabfvX3n9ILG7Vrv,spotify:track:5PycBIeabfvX3n9ILG7Vrv,https://api.spotify.com/v1/tracks/5PycBIeabfvX3n9ILG7Vrv,https://api.spotify.com/v1/audio-analysis/5PycBIeabfvX3n9ILG7Vrv,235133,4
David Dallas,"['nz hip hop', 'pacific islands pop', 'polynesian hip hop']",Runnin',3aZMPb7gMGgeckWAj8y6oe,17,0.725,0.844,5,-6.453,0,0.206,0.436,6.5e-06,0.217,0.663,148.008,audio_features,3aZMPb7gMGgeckWAj8y6oe,spotify:track:3aZMPb7gMGgeckWAj8y6oe,https://api.spotify.com/v1/tracks/3aZMPb7gMGgeckWAj8y6oe,https://api.spotify.com/v1/audio-analysis/3aZMPb7gMGgeckWAj8y6oe,226720,4
Cody Johnson,"['contemporary country', 'country road', 'texas country']",Dance Her Home,2g3vpJiqwswGJbUOSkCWqC,67,0.674,0.892,0,-3.771,1,0.0293,0.205,0.0,0.694,0.889,114.048,audio_features,2g3vpJiqwswGJbUOSkCWqC,spotify:track:2g3vpJiqwswGJbUOSkCWqC,https://api.spotify.com/v1/tracks/2g3vpJiqwswGJbUOSkCWqC,https://api.spotify.com/v1/audio-analysis/2g3vpJiqwswGJbUOSkCWqC,174680,4
Beth Crowley,"['alt z', 'otacore', 'viral pop']",2014,7aqACImY5jozppbS91oG7y,1,0.856,0.088,3,-15.333,1,0.315,0.911,0.0,0.0725,0.571,129.799,audio_features,7aqACImY5jozppbS91oG7y,spotify:track:7aqACImY5jozppbS91oG7y,https://api.spotify.com/v1/tracks/7aqACImY5jozppbS91oG7y,https://api.spotify.com/v1/audio-analysis/7aqACImY5jozppbS91oG7y,98769,4
Labrinth,"['indie poptimism', 'pop']",Jealous,4G92yYrUs0cvY7G41YRI0z,76,0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,audio_features,4G92yYrUs0cvY7G41YRI0z,spotify:track:4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/tracks/4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/audio-analysis/4G92yYrUs0cvY7G41YRI0z,287693,3
William Elliott Whitmore,"['iowa indie', 'new americana']",Pine Box,1bSqdW4AuPmeZz25TX1R74,13,0.515,0.327,5,-8.543,1,0.0347,0.917,0.0,0.0995,0.202,110.636,audio_features,1bSqdW4AuPmeZz25TX1R74,spotify:track:1bSqdW4AuPmeZz25TX1R74,https://api.spotify.com/v1/tracks/1bSqdW4AuPmeZz25TX1R74,https://api.spotify.com/v1/audio-analysis/1bSqdW4AuPmeZz25TX1R74,309373,3
Ariana Grande,"['dance pop', 'pop']",Break Free,12KUFSHFgT0XCoiSlvdQi4,75,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,audio_features,12KUFSHFgT0XCoiSlvdQi4,spotify:track:12KUFSHFgT0XCoiSlvdQi4,https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4,https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4,214840,4
Suffused,[],Year 2008,47VMHA5OTq5Ze9VAKOe84v,6,0.576,0.733,0,-10.896,1,0.034,8.79e-05,0.868,0.1,0.0455,127.007,audio_features,47VMHA5OTq5Ze9VAKOe84v,spotify:track:47VMHA5OTq5Ze9VAKOe84v,https://api.spotify.com/v1/tracks/47VMHA5OTq5Ze9VAKOe84v,https://api.spotify.com/v1/audio-analysis/47VMHA5OTq5Ze9VAKOe84v,490131,4
Shy Glizzy,"['dmv rap', 'drill', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",White Girl,5yJzkdwbrQCwua2dIC3K6A,69,0.698,0.793,1,-5.332,0,0.105,0.123,0.0,0.0805,0.454,129.948,audio_features,5yJzkdwbrQCwua2dIC3K6A,spotify:track:5yJzkdwbrQCwua2dIC3K6A,https://api.spotify.com/v1/tracks/5yJzkdwbrQCwua2dIC3K6A,https://api.spotify.com/v1/audio-analysis/5yJzkdwbrQCwua2dIC3K6A,236760,4
The Texas Tenors,['operatic pop'],Somewhere (Live 2014),4zMnLSE8OoiFN5pRyy50Za,7,0.206,0.462,11,-9.146,1,0.0358,0.833,0.00565,0.966,0.156,128.862,audio_features,4zMnLSE8OoiFN5pRyy50Za,spotify:track:4zMnLSE8OoiFN5pRyy50Za,https://api.spotify.com/v1/tracks/4zMnLSE8OoiFN5pRyy50Za,https://api.spotify.com/v1/audio-analysis/4zMnLSE8OoiFN5pRyy50Za,222762,4
Young the Giant,"['modern alternative rock', 'modern rock', 'pop rock', 'rock']",Mind Over Matter,5Az8KU81g2aLBbJN67F2CI,71,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,audio_features,5Az8KU81g2aLBbJN67F2CI,spotify:track:5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/tracks/5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/audio-analysis/5Az8KU81g2aLBbJN67F2CI,244693,4
Joy,['new italo disco'],Megamix 2014 - Long Version,5V8BvHIC3E3hmC3DrWuoSy,14,0.584,0.866,11,-7.123,0,0.0371,3.94e-05,0.247,0.278,0.585,120.007,audio_features,5V8BvHIC3E3hmC3DrWuoSy,spotify:track:5V8BvHIC3E3hmC3DrWuoSy,https://api.spotify.com/v1/tracks/5V8BvHIC3E3hmC3DrWuoSy,https://api.spotify.com/v1/audio-analysis/5V8BvHIC3E3hmC3DrWuoSy,460000,4
Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",Fireball (feat. John Ryan),4Y7XAxTANhu3lmnLAzhWJW,73,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200,4
The Texas Tenors,['operatic pop'],Bless the Broken Road (Live 2014) [feat. Marcus Collins],0Yjg6GL7dQEgcFfHRKiJZu,7,0.482,0.445,0,-11.415,1,0.0369,0.8,0.0,0.973,0.401,136.24,audio_features,0Yjg6GL7dQEgcFfHRKiJZu,spotify:track:0Yjg6GL7dQEgcFfHRKiJZu,https://api.spotify.com/v1/tracks/0Yjg6GL7dQEgcFfHRKiJZu,https://api.spotify.com/v1/audio-analysis/0Yjg6GL7dQEgcFfHRKiJZu,230000,4
