artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Lana Del Rey,"['art pop', 'pop']",Doin' Time,0Oqc0kKFsQ6MhFOLBNZIGX,81,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,audio_features,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4
乐橘薇,[],2029 - Remix,5n8WH1UmJHNeyCoJINc1qz,13,0.443,0.241,7,-7.561,1,0.0278,0.912,0.0,0.117,0.208,143.448,audio_features,5n8WH1UmJHNeyCoJINc1qz,spotify:track:5n8WH1UmJHNeyCoJINc1qz,https://api.spotify.com/v1/tracks/5n8WH1UmJHNeyCoJINc1qz,https://api.spotify.com/v1/audio-analysis/5n8WH1UmJHNeyCoJINc1qz,247116,4
Ralph Castelli,['alaska indie'],Morning Sex,2fGRJzoiYJYAzlQAyBONMb,75,0.81,0.353,6,-9.536,1,0.0437,0.0473,0.000104,0.082,0.731,124.991,audio_features,2fGRJzoiYJYAzlQAyBONMb,spotify:track:2fGRJzoiYJYAzlQAyBONMb,https://api.spotify.com/v1/tracks/2fGRJzoiYJYAzlQAyBONMb,https://api.spotify.com/v1/audio-analysis/2fGRJzoiYJYAzlQAyBONMb,175313,4
Il Volo,"['italian progressive rock', 'operatic pop']",Un amore così grande - 2019,0H3QtS68itKudHItu8dLus,21,0.311,0.662,10,-4.491,1,0.0388,0.64,3.13e-06,0.0888,0.165,128.53,audio_features,0H3QtS68itKudHItu8dLus,spotify:track:0H3QtS68itKudHItu8dLus,https://api.spotify.com/v1/tracks/0H3QtS68itKudHItu8dLus,https://api.spotify.com/v1/audio-analysis/0H3QtS68itKudHItu8dLus,192030,4
Tyler Childers,"['kentucky indie', 'kentucky roots', 'outlaw country']",All Your'n,0fCwTrRNfoNk962ati8n2K,71,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,audio_features,0fCwTrRNfoNk962ati8n2K,spotify:track:0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/tracks/0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/audio-analysis/0fCwTrRNfoNk962ati8n2K,218280,4
Brandon Yates,[],Alive 2019,6dYshtxb7ykSwVwTc4uf6T,12,0.268,0.913,0,-5.434,1,0.325,0.0711,0.0215,0.527,0.0664,150.759,audio_features,6dYshtxb7ykSwVwTc4uf6T,spotify:track:6dYshtxb7ykSwVwTc4uf6T,https://api.spotify.com/v1/tracks/6dYshtxb7ykSwVwTc4uf6T,https://api.spotify.com/v1/audio-analysis/6dYshtxb7ykSwVwTc4uf6T,210400,4
Cavetown,"['bedroom pop', 'indie pop']",Juliet,45ROR8UMn60YEVQnDy0uVF,78,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,audio_features,45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/tracks/45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/audio-analysis/45ROR8UMn60YEVQnDy0uVF,278991,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Comfortably Numb - 2019 remix [Live],5L7ge1RYPPhLyzXKTSdXjb,28,0.194,0.642,7,-10.086,1,0.0398,0.00102,1.84e-05,0.808,0.237,134.356,audio_features,5L7ge1RYPPhLyzXKTSdXjb,spotify:track:5L7ge1RYPPhLyzXKTSdXjb,https://api.spotify.com/v1/tracks/5L7ge1RYPPhLyzXKTSdXjb,https://api.spotify.com/v1/audio-analysis/5L7ge1RYPPhLyzXKTSdXjb,594480,4
Taylor Swift,['pop'],The Man,3RauEVgRgj1IuWdJ9fDs70,79,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,audio_features,3RauEVgRgj1IuWdJ9fDs70,spotify:track:3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/tracks/3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/audio-analysis/3RauEVgRgj1IuWdJ9fDs70,190360,4
권영찬,[],Year 2000,5x187wwmFQNi5HQTrqkFQZ,25,0.607,0.0949,7,-21.585,1,0.106,0.992,0.936,0.0877,0.214,125.243,audio_features,5x187wwmFQNi5HQTrqkFQZ,spotify:track:5x187wwmFQNi5HQTrqkFQZ,https://api.spotify.com/v1/tracks/5x187wwmFQNi5HQTrqkFQZ,https://api.spotify.com/v1/audio-analysis/5x187wwmFQNi5HQTrqkFQZ,111893,4
Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Simple,4L9Ds4mpD3SuYoWwFUlv16,73,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,audio_features,4L9Ds4mpD3SuYoWwFUlv16,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,185200,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Shine On You Crazy Diamond (Parts 1-5) - 2019 remix [Live],4NT3KNzusvMUqge9oXqRMp,27,0.246,0.555,7,-11.489,0,0.0407,0.237,0.00163,0.978,0.156,99.798,audio_features,4NT3KNzusvMUqge9oXqRMp,spotify:track:4NT3KNzusvMUqge9oXqRMp,https://api.spotify.com/v1/tracks/4NT3KNzusvMUqge9oXqRMp,https://api.spotify.com/v1/audio-analysis/4NT3KNzusvMUqge9oXqRMp,729240,4
Zach Bryan,['oklahoma country'],Condemned,6WuVLG5DRHKKuJ6deCw28p,71,0.616,0.15,5,-13.517,1,0.119,0.831,0.0,0.203,0.345,126.462,audio_features,6WuVLG5DRHKKuJ6deCw28p,spotify:track:6WuVLG5DRHKKuJ6deCw28p,https://api.spotify.com/v1/tracks/6WuVLG5DRHKKuJ6deCw28p,https://api.spotify.com/v1/audio-analysis/6WuVLG5DRHKKuJ6deCw28p,174673,4
sprinks,[],YEAR2222,2HxEtdwk506uHPCxLYz0wn,9,0.146,0.508,0,-10.47,1,0.0466,0.000141,0.0,0.841,0.117,145.167,audio_features,2HxEtdwk506uHPCxLYz0wn,spotify:track:2HxEtdwk506uHPCxLYz0wn,https://api.spotify.com/v1/tracks/2HxEtdwk506uHPCxLYz0wn,https://api.spotify.com/v1/audio-analysis/2HxEtdwk506uHPCxLYz0wn,106487,4
DaBaby,"['north carolina hip hop', 'rap', 'trap']",BOP,6Ozh9Ok6h4Oi1wUSLtBseN,76,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",One Slip - Remix 2019,0Ch9reL20qs7i2bzHLWTo5,25,0.559,0.565,5,-13.596,0,0.039,0.215,0.0332,0.0775,0.437,116.963,audio_features,0Ch9reL20qs7i2bzHLWTo5,spotify:track:0Ch9reL20qs7i2bzHLWTo5,https://api.spotify.com/v1/tracks/0Ch9reL20qs7i2bzHLWTo5,https://api.spotify.com/v1/audio-analysis/0Ch9reL20qs7i2bzHLWTo5,310173,4
Arizona Zervas,"['pop rap', 'rhode island rap', 'viral rap']",ROXANNE,696DnlkuDOXcMAnKlTgXXK,78,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
1030 Tuwop,[],2019,1k2T62SPBVRTVjGgzDtAaO,2,0.695,0.628,0,-9.814,1,0.286,0.162,0.0,0.361,0.228,139.877,audio_features,1k2T62SPBVRTVjGgzDtAaO,spotify:track:1k2T62SPBVRTVjGgzDtAaO,https://api.spotify.com/v1/tracks/1k2T62SPBVRTVjGgzDtAaO,https://api.spotify.com/v1/audio-analysis/1k2T62SPBVRTVjGgzDtAaO,93936,4
H.E.R.,"['dance pop', 'pop', 'r&b']",Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,75,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,audio_features,6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,252747,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Learning to Fly - 2019 remix [Live],1sBMXOXdWkhsho4mPlMOl7,26,0.322,0.622,0,-11.729,1,0.0377,0.0591,0.0163,0.79,0.608,85.101,audio_features,1sBMXOXdWkhsho4mPlMOl7,spotify:track:1sBMXOXdWkhsho4mPlMOl7,https://api.spotify.com/v1/tracks/1sBMXOXdWkhsho4mPlMOl7,https://api.spotify.com/v1/audio-analysis/1sBMXOXdWkhsho4mPlMOl7,319907,4
Billie Eilish,"['art pop', 'electropop', 'pop']",listen before i go,0tMSssfxAL2oV8Vri0mFHE,77,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,audio_features,0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,242652,3
Dog Trainer,[],2019,0nUfclTg8DAwmG6LpcULQg,10,0.652,0.605,5,-5.934,0,0.0305,0.155,0.0,0.339,0.528,120.035,audio_features,0nUfclTg8DAwmG6LpcULQg,spotify:track:0nUfclTg8DAwmG6LpcULQg,https://api.spotify.com/v1/tracks/0nUfclTg8DAwmG6LpcULQg,https://api.spotify.com/v1/audio-analysis/0nUfclTg8DAwmG6LpcULQg,220404,4
Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']",Look What God Gave Her,2KqJC0koTBUyDlsMt5ok1V,72,0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,audio_features,2KqJC0koTBUyDlsMt5ok1V,spotify:track:2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,168960,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Yet Another Movie - 2019 remix [Live],5dlL1PVoVscf1hbcPRDg70,26,0.16,0.579,7,-11.515,1,0.0415,0.00745,0.0283,0.284,0.318,95.039,audio_features,5dlL1PVoVscf1hbcPRDg70,spotify:track:5dlL1PVoVscf1hbcPRDg70,https://api.spotify.com/v1/tracks/5dlL1PVoVscf1hbcPRDg70,https://api.spotify.com/v1/audio-analysis/5dlL1PVoVscf1hbcPRDg70,376907,4
Summer Walker,"['pop', 'r&b']",Playing Games (with Bryson Tiller) - Extended Version,2xyx0o4xNOLLjBSbOOdcbA,76,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,audio_features,2xyx0o4xNOLLjBSbOOdcbA,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,143227,4
Ignorant Bull,[],The Year 2003,6RSRpAecPh36StkXa4y4xh,16,0.825,0.361,3,-13.579,1,0.0365,0.734,0.227,0.106,0.645,134.524,audio_features,6RSRpAecPh36StkXa4y4xh,spotify:track:6RSRpAecPh36StkXa4y4xh,https://api.spotify.com/v1/tracks/6RSRpAecPh36StkXa4y4xh,https://api.spotify.com/v1/audio-analysis/6RSRpAecPh36StkXa4y4xh,133474,4
Mustard,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,75,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,audio_features,3j84U36KvLeXNDPv4t5pI8,spotify:track:3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,192471,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",The Dogs of War - 2019 remix [Live],75WXfSu3uWvQl3x6vrpcSy,26,0.219,0.671,1,-9.32,1,0.0676,0.0823,0.00054,0.982,0.166,86.049,audio_features,75WXfSu3uWvQl3x6vrpcSy,spotify:track:75WXfSu3uWvQl3x6vrpcSy,https://api.spotify.com/v1/tracks/75WXfSu3uWvQl3x6vrpcSy,https://api.spotify.com/v1/audio-analysis/75WXfSu3uWvQl3x6vrpcSy,482493,4
Lizzo,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",Juice,0k664IuFwVP557Gnx7RhIl,77,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,audio_features,0k664IuFwVP557Gnx7RhIl,spotify:track:0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/tracks/0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/audio-analysis/0k664IuFwVP557Gnx7RhIl,195145,4
Suffused,[],Year 2008,47VMHA5OTq5Ze9VAKOe84v,6,0.576,0.733,0,-10.896,1,0.034,8.79e-05,0.868,0.1,0.0455,127.007,audio_features,47VMHA5OTq5Ze9VAKOe84v,spotify:track:47VMHA5OTq5Ze9VAKOe84v,https://api.spotify.com/v1/tracks/47VMHA5OTq5Ze9VAKOe84v,https://api.spotify.com/v1/audio-analysis/47VMHA5OTq5Ze9VAKOe84v,490131,4
Labrinth,"['indie poptimism', 'pop']",Formula,6EtKlIQmGPB9SX8UjDJG5s,81,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",On the Run - 2019 remix [Live],75rTS9ah1yctiZjIwsU7OX,26,0.28,0.63,7,-19.03,1,0.241,0.139,0.773,0.38,0.0395,81.98,audio_features,75rTS9ah1yctiZjIwsU7OX,spotify:track:75rTS9ah1yctiZjIwsU7OX,https://api.spotify.com/v1/tracks/75rTS9ah1yctiZjIwsU7OX,https://api.spotify.com/v1/audio-analysis/75rTS9ah1yctiZjIwsU7OX,168947,4
Lizzo,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",Good as Hell,6KgBpzTuTRPebChN0VTyzV,75,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4
Smiddy B,['new york drill'],2019 Vibez,4qpE5evafN2j5ezMCwcXiT,4,0.711,0.761,1,-5.73,1,0.39,0.0636,0.000385,0.0968,0.221,159.979,audio_features,4qpE5evafN2j5ezMCwcXiT,spotify:track:4qpE5evafN2j5ezMCwcXiT,https://api.spotify.com/v1/tracks/4qpE5evafN2j5ezMCwcXiT,https://api.spotify.com/v1/audio-analysis/4qpE5evafN2j5ezMCwcXiT,144065,4
Machine Gun Kelly,['ohio hip hop'],I Think I'm OKAY (with YUNGBLUD & Travis Barker),2gTdDMpNxIRFSiu7HutMCg,75,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,audio_features,2gTdDMpNxIRFSiu7HutMCg,spotify:track:2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/tracks/2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg,169397,4
Ginuwine,"['contemporary r&b', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",Pony,07bbJiXbkhMurH0wkuPYer,31,0.545,0.647,8,-8.079,0,0.284,0.0068,0.000904,0.503,0.957,142.026,audio_features,07bbJiXbkhMurH0wkuPYer,spotify:track:07bbJiXbkhMurH0wkuPYer,https://api.spotify.com/v1/tracks/07bbJiXbkhMurH0wkuPYer,https://api.spotify.com/v1/audio-analysis/07bbJiXbkhMurH0wkuPYer,324800,4
Marshmello,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",One Thing Right,4hPpVbbakQNv8YTHYaOJP4,74,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4
Andrey Plavinskiy,[],2019 - Tasz Remix,2CdjjLBqNjHx65vd5pJhgD,4,0.691,0.579,0,-8.678,1,0.0482,0.000273,0.899,0.0535,0.565,119.993,audio_features,2CdjjLBqNjHx65vd5pJhgD,spotify:track:2CdjjLBqNjHx65vd5pJhgD,https://api.spotify.com/v1/tracks/2CdjjLBqNjHx65vd5pJhgD,https://api.spotify.com/v1/audio-analysis/2CdjjLBqNjHx65vd5pJhgD,610000,4
Harry Styles,['pop'],Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,78,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,audio_features,6VzcQuzTNTMFnJ6rBSaLH9,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/tracks/6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/audio-analysis/6VzcQuzTNTMFnJ6rBSaLH9,377960,4
Shakira,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",Hips Don't Lie (feat. Wyclef Jean),0vkLnZMWMmE3DDREbmEMeB,36,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,0vkLnZMWMmE3DDREbmEMeB,spotify:track:0vkLnZMWMmE3DDREbmEMeB,https://api.spotify.com/v1/tracks/0vkLnZMWMmE3DDREbmEMeB,https://api.spotify.com/v1/audio-analysis/0vkLnZMWMmE3DDREbmEMeB,218093,4
Polo G,['chicago rap'],Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,75,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,audio_features,3NqCEpT8xsHdzpiRlM1kpS,spotify:track:3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/tracks/3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/audio-analysis/3NqCEpT8xsHdzpiRlM1kpS,195587,4
Ayoshutduff,[],Year 20XX,1XmriXmgT2EhqjVG9ncJ5q,0,0.578,0.958,2,-5.843,0,0.0372,0.13,0.961,0.471,0.086,101.004,audio_features,1XmriXmgT2EhqjVG9ncJ5q,spotify:track:1XmriXmgT2EhqjVG9ncJ5q,https://api.spotify.com/v1/tracks/1XmriXmgT2EhqjVG9ncJ5q,https://api.spotify.com/v1/audio-analysis/1XmriXmgT2EhqjVG9ncJ5q,416905,4
Falling In Reverse,"['metalcore', 'modern rock', 'pop punk', 'rap metal', 'rock']",Popular Monster,4GssB27iJeqmfGxS94Tfij,74,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,audio_features,4GssB27iJeqmfGxS94Tfij,spotify:track:4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/tracks/4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/audio-analysis/4GssB27iJeqmfGxS94Tfij,220537,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Terminal Frost - Remix 2019,73fQJejfeIb6AyjIqyDiLF,24,0.467,0.44,7,-14.58,1,0.0283,0.0111,0.446,0.131,0.0691,85.946,audio_features,73fQJejfeIb6AyjIqyDiLF,spotify:track:73fQJejfeIb6AyjIqyDiLF,https://api.spotify.com/v1/tracks/73fQJejfeIb6AyjIqyDiLF,https://api.spotify.com/v1/audio-analysis/73fQJejfeIb6AyjIqyDiLF,376453,4
Bazzi,"['dance pop', 'electropop', 'pop']",Paradise,0Rx0DJI556Ix5gBny6EWmn,75,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,audio_features,0Rx0DJI556Ix5gBny6EWmn,spotify:track:0Rx0DJI556Ix5gBny6EWmn,https://api.spotify.com/v1/tracks/0Rx0DJI556Ix5gBny6EWmn,https://api.spotify.com/v1/audio-analysis/0Rx0DJI556Ix5gBny6EWmn,169038,4
ReTro d.r.E,[],Year 2020,2IgJQHUGFPdMSrNJdKQLVm,0,0.658,0.688,8,-5.037,1,0.17,0.344,0.0,0.191,0.595,142.106,audio_features,2IgJQHUGFPdMSrNJdKQLVm,spotify:track:2IgJQHUGFPdMSrNJdKQLVm,https://api.spotify.com/v1/tracks/2IgJQHUGFPdMSrNJdKQLVm,https://api.spotify.com/v1/audio-analysis/2IgJQHUGFPdMSrNJdKQLVm,150857,4
Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,72,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,audio_features,3XiNC94b4Tq1xwv70sQJGN,spotify:track:3XiNC94b4Tq1xwv70sQJGN,https://api.spotify.com/v1/tracks/3XiNC94b4Tq1xwv70sQJGN,https://api.spotify.com/v1/audio-analysis/3XiNC94b4Tq1xwv70sQJGN,243976,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Signs of Life - 2019 remix [Live],3WYct0etrRZLnMovAs4Nnr,26,0.155,0.189,11,-22.691,1,0.0444,0.132,0.377,0.41,0.0367,87.779,audio_features,3WYct0etrRZLnMovAs4Nnr,spotify:track:3WYct0etrRZLnMovAs4Nnr,https://api.spotify.com/v1/tracks/3WYct0etrRZLnMovAs4Nnr,https://api.spotify.com/v1/audio-analysis/3WYct0etrRZLnMovAs4Nnr,198933,3
J Balvin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,80,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,audio_features,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,222347,4
7teenaxes,[],2019,4AMSl8JfNK24eMjW2d3zg0,13,0.821,0.492,7,-10.261,0,0.124,0.146,0.000233,0.18,0.0822,91.996,audio_features,4AMSl8JfNK24eMjW2d3zg0,spotify:track:4AMSl8JfNK24eMjW2d3zg0,https://api.spotify.com/v1/tracks/4AMSl8JfNK24eMjW2d3zg0,https://api.spotify.com/v1/audio-analysis/4AMSl8JfNK24eMjW2d3zg0,169048,4
XXXTENTACION,"['emo rap', 'miami hip hop']",bad vibes forever,03eJ2DclFWXYU8GWgANdmZ,75,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,audio_features,03eJ2DclFWXYU8GWgANdmZ,spotify:track:03eJ2DclFWXYU8GWgANdmZ,https://api.spotify.com/v1/tracks/03eJ2DclFWXYU8GWgANdmZ,https://api.spotify.com/v1/audio-analysis/03eJ2DclFWXYU8GWgANdmZ,150475,4
Laszlo,"['complextro', 'dutch edm', 'edm', 'electro house', 'future bass', 'gaming edm']",Feels Like Love - 2019,0ia1yM0yP6wQk3MjBLlxh0,26,0.733,0.745,9,-4.614,0,0.0646,0.506,0.0835,0.084,0.421,125.037,audio_features,0ia1yM0yP6wQk3MjBLlxh0,spotify:track:0ia1yM0yP6wQk3MjBLlxh0,https://api.spotify.com/v1/tracks/0ia1yM0yP6wQk3MjBLlxh0,https://api.spotify.com/v1/audio-analysis/0ia1yM0yP6wQk3MjBLlxh0,188160,4
Taylor Swift,['pop'],You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,77,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,audio_features,6RRNNciQGZEXnqk8SQ9yv5,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,171360,4
Lo' Kuntry,[],Year 2020,06Oy3HFUXZYmNi2YpAQ6XZ,0,0.593,0.543,0,-13.862,0,0.0935,0.249,3.64e-05,0.145,0.563,163.933,audio_features,06Oy3HFUXZYmNi2YpAQ6XZ,spotify:track:06Oy3HFUXZYmNi2YpAQ6XZ,https://api.spotify.com/v1/tracks/06Oy3HFUXZYmNi2YpAQ6XZ,https://api.spotify.com/v1/audio-analysis/06Oy3HFUXZYmNi2YpAQ6XZ,117656,4
Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Trust Issues,4Wjhj0WjkyECccfHVIgaTq,76,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,audio_features,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3
